Serial Number,NZDT,Heading
004-0005-00477,16/10/20 16:36:26,362.2680364
004-0005-00477,16/10/20 16:36:25,368.6986661
004-0005-00477,16/10/20 16:36:24,366.2982973
004-0005-00477,16/10/20 16:36:23,360.1628651
004-0005-00477,16/10/20 16:36:22,358.8390915
004-0005-00477,16/10/20 16:36:21,360.0315909
004-0005-00477,16/10/20 16:36:20,363.666035
004-0005-00477,16/10/20 16:36:19,368.8858525
004-0005-00477,16/10/20 16:36:18,366.5061548
004-0005-00477,16/10/20 16:36:17,365.2253668
004-0005-00477,16/10/20 16:36:15,359.670071
004-0005-00477,16/10/20 16:36:14,362.4797279
004-0005-00477,16/10/20 16:36:13,362.1535778
004-0005-00477,16/10/20 16:36:12,362.0839247
004-0005-00477,16/10/20 16:36:10,362.3462865
004-0005-00477,16/10/20 16:36:08,368.6552835
004-0005-00477,16/10/20 16:36:07,359.5692912
004-0005-00477,16/10/20 16:36:06,354.654377
004-0005-00477,16/10/20 16:36:04,362.5705248
004-0005-00477,16/10/20 16:36:03,363.0932158
004-0005-00477,16/10/20 16:36:02,363.7913842
004-0005-00477,16/10/20 16:36:01,359.7798681
004-0005-00477,16/10/20 16:36:00,359.9596633
004-0005-00477,16/10/20 16:35:59,358.4698191
004-0005-00477,16/10/20 16:35:58,367.5406396
004-0005-00477,16/10/20 16:35:57,366.756511
004-0005-00477,16/10/20 16:35:56,362.3393075
004-0005-00477,16/10/20 16:35:55,360.3389848
004-0005-00477,16/10/20 16:35:53,363.1784077
004-0005-00477,16/10/20 16:35:52,367.8228214
004-0005-00477,16/10/20 16:35:51,352.2766982
004-0005-00477,16/10/20 16:35:49,351.5488129
004-0005-00477,16/10/20 16:35:48,354.5739665
004-0005-00477,16/10/20 16:35:46,354.5696086
004-0005-00477,16/10/20 16:35:45,356.2409275
004-0005-00477,16/10/20 16:35:44,362.9232955
004-0005-00477,16/10/20 16:35:43,364.3072076
004-0005-00477,16/10/20 16:35:41,368.0412101
004-0005-00477,16/10/20 16:35:40,369.5994873
004-0005-00477,16/10/20 16:35:39,371.6769657
004-0005-00477,16/10/20 16:35:37,366.4144342
004-0005-00477,16/10/20 16:35:36,356.7721269
004-0005-00477,16/10/20 16:35:35,357.772919
004-0005-00477,16/10/20 16:35:34,364.6992991
004-0005-00477,16/10/20 16:35:33,367.4705234
004-0005-00477,16/10/20 16:35:32,363.424596
004-0005-00477,16/10/20 16:35:31,361.9860126
004-0005-00477,16/10/20 16:35:29,361.0900576
004-0005-00477,16/10/20 16:35:28,365.6353749
004-0005-00477,16/10/20 16:35:27,374.1570411
004-0005-00477,16/10/20 16:35:26,355.6355771
004-0005-00477,16/10/20 16:35:25,353.7062563
004-0005-00477,16/10/20 16:35:23,360.6384115
004-0005-00477,16/10/20 16:35:22,359.1454808
004-0005-00477,16/10/20 16:35:21,373.9875947
004-0005-00477,16/10/20 16:35:20,366.38198
004-0005-00477,16/10/20 16:35:19,363.554781
004-0005-00477,16/10/20 16:35:18,366.8351679
004-0005-00477,16/10/20 16:35:16,368.591994
004-0005-00477,16/10/20 16:35:15,363.705865
004-0005-00477,16/10/20 16:35:14,367.9379066
004-0005-00477,16/10/20 16:35:13,368.5717514
004-0005-00477,16/10/20 16:35:12,367.9691169
004-0005-00477,16/10/20 16:35:10,356.4569347
004-0005-00477,16/10/20 16:35:09,354.1353672
004-0005-00477,16/10/20 16:35:08,352.1137322
004-0005-00477,16/10/20 16:35:07,352.9649723
004-0005-00477,16/10/20 16:35:06,372.2053368
004-0005-00477,16/10/20 16:35:05,372.5909368
004-0005-00477,16/10/20 16:35:03,378.4066474
004-0005-00477,16/10/20 16:35:02,375.3000188
004-0005-00477,16/10/20 16:35:01,364.8809107
004-0005-00477,16/10/20 16:35:00,360.504141
004-0005-00477,16/10/20 16:34:59,362.8022694
004-0005-00477,16/10/20 16:34:58,365.7011711
