Serial Number,NZDT,Latitude,Longitude,GPS Heading,GPS Speed
004-0007-00043,16/10/20 15:52:09,-37.5538592,175.4591927,0,1.223528166
004-0007-00043,16/10/20 15:52:08,-37.5538702,175.4591927,3,1.192240805
004-0007-00043,16/10/20 15:52:07,-37.5538809,175.4591919,1,1.946541985
004-0007-00043,16/10/20 15:52:06,-37.5538984,175.4591918,359,0.989984653
004-0007-00043,16/10/20 15:52:05,-37.5539073,175.4591919,358,0.522798743
004-0007-00043,16/10/20 15:52:03,-37.5539167,175.4591918,359,1.079503777
004-0007-00043,16/10/20 15:52:02,-37.5539264,175.4591914,1,1.302133109
004-0007-00043,16/10/20 15:52:01,-37.5539381,175.4591909,358,1.824360406
004-0007-00043,16/10/20 15:52:00,-37.5539545,175.4591912,358,1.335483467
004-0007-00043,16/10/20 15:51:59,-37.5539665,175.4591917,1,1.879969668
004-0007-00043,16/10/20 15:51:58,-37.5539834,175.4591914,6,1.290030934
004-0007-00043,16/10/20 15:51:57,-37.5539949,175.4591895,8,0.933889153
004-0007-00043,16/10/20 15:51:55,-37.5540115,175.4591863,10,1.903194712
004-0007-00043,16/10/20 15:51:54,-37.5540283,175.4591822,6,1.124802352
004-0007-00043,16/10/20 15:51:53,-37.5540383,175.4591803,2,0.968699947
004-0007-00043,16/10/20 15:51:51,-37.5540557,175.4591793,358,0.895573218
004-0007-00043,16/10/20 15:51:49,-37.5540718,175.4591797,3,1.417246403
004-0007-00043,16/10/20 15:51:48,-37.5540845,175.4591784,2,1.858872608
004-0007-00043,16/10/20 15:51:47,-37.5541012,175.4591776,2,1.391069376
004-0007-00043,16/10/20 15:51:46,-37.5541137,175.4591771,6,1.324266779
004-0007-00043,16/10/20 15:51:45,-37.5541255,175.4591751,3,1.207586975
004-0007-00043,16/10/20 15:51:44,-37.5541363,175.4591737,357,1.358031399
004-0007-00043,16/10/20 15:51:43,-37.5541485,175.4591743,358,1.290746414
004-0007-00043,16/10/20 15:51:42,-37.5541601,175.4591747,358,1.223528166
004-0007-00043,16/10/20 15:51:41,-37.5541711,175.4591747,355,1.417246391
004-0007-00043,16/10/20 15:51:40,-37.5541838,175.459176,351,1.535603141
004-0007-00043,16/10/20 15:51:39,-37.5541974,175.459179,358,1.525906718
004-0007-00043,16/10/20 15:51:38,-37.5542111,175.4591799,4,1.487817898
004-0007-00043,16/10/20 15:51:36,-37.5542377,175.4591763,3,0.764411905
004-0007-00043,16/10/20 15:51:34,-37.5542657,175.4591757,354,1.498878083
004-0007-00043,16/10/20 15:51:33,-37.5542791,175.4591775,355,0.765171779
004-0007-00043,16/10/20 15:51:31,-37.5543065,175.4591803,355,1.505313534
004-0007-00043,16/10/20 15:51:30,-37.55432,175.4591815,354,0.732850167
004-0007-00043,16/10/20 15:51:28,-37.5543331,175.4591833,356,1.591779697
004-0007-00043,16/10/20 15:51:27,-37.5543474,175.459184,0,1.824700157
004-0007-00043,16/10/20 15:51:26,-37.5543638,175.4591845,4,1.932312869
004-0007-00043,16/10/20 15:51:25,-37.5543811,175.4591825,7,1.648670329
004-0007-00043,16/10/20 15:51:24,-37.5543958,175.4591801,9,2.70117831
004-0007-00043,16/10/20 15:51:23,-37.5544196,175.459174,7,1.7844528
004-0007-00043,16/10/20 15:51:22,-37.5544355,175.4591713,5,1.116131896
004-0007-00043,16/10/20 15:51:20,-37.5544683,175.45917,1,1.301508125
004-0007-00043,16/10/20 15:51:19,-37.55448,175.4591698,17,1.242377016
004-0007-00043,16/10/20 15:51:18,-37.5544908,175.4591662,28,1.282764778
004-0007-00043,16/10/20 15:51:17,-37.554501,175.4591594,34,1.14530606
004-0007-00043,16/10/20 15:51:16,-37.5545093,175.4591517,26,1.333020406
004-0007-00043,16/10/20 15:51:15,-37.5545198,175.4591444,10,1.150953476
004-0007-00043,16/10/20 15:51:14,-37.55453,175.4591422,3,1.23477666
004-0007-00043,16/10/20 15:51:13,-37.5545411,175.459142,11,1.201402011
004-0007-00043,16/10/20 15:51:12,-37.5545516,175.4591388,5,1.452830741
004-0007-00043,16/10/20 15:51:11,-37.5545646,175.4591372,3,1.940516945
004-0007-00043,16/10/20 15:51:10,-37.554582,175.4591356,1,1.535602571
004-0007-00043,16/10/20 15:51:09,-37.5545958,175.4591351,1,1.258006297
004-0007-00043,16/10/20 15:51:08,-37.5546071,175.4591345,359,1.379951997
004-0007-00043,16/10/20 15:51:07,-37.5546195,175.459135,1,1.435539715
004-0007-00043,16/10/20 15:51:06,-37.5546324,175.4591345,0,0.939902396
004-0007-00043,16/10/20 15:51:04,-37.5546493,175.4591346,359,1.312630099
004-0007-00043,16/10/20 15:51:03,-37.5546611,175.4591348,359,1.913659333
004-0007-00043,16/10/20 15:51:02,-37.5546783,175.4591353,358,1.156790266
004-0007-00043,16/10/20 15:51:01,-37.5546887,175.4591353,1,1.335483452
004-0007-00043,16/10/20 15:51:00,-37.5547007,175.4591348,2,1.437050262
004-0007-00043,16/10/20 15:50:59,-37.5547136,175.4591339,3,0.608499019
004-0007-00043,16/10/20 15:50:57,-37.554737,175.4591327,0,1.045560432
004-0007-00043,16/10/20 15:50:55,-37.5547558,175.4591327,358,1.947795492
004-0007-00043,16/10/20 15:50:54,-37.5547733,175.4591335,356,0.907206685
004-0007-00043,16/10/20 15:50:52,-37.5547896,175.4591343,356,1.407702005
004-0007-00043,16/10/20 15:50:51,-37.5548022,175.4591358,0,1.246893202
004-0007-00043,16/10/20 15:50:50,-37.5548134,175.4591352,1,1.301508123
004-0007-00043,16/10/20 15:50:49,-37.5548251,175.459135,358,1.979969302
004-0007-00043,16/10/20 15:50:48,-37.5548429,175.4591352,359,1.314900807
004-0007-00043,16/10/20 15:50:47,-37.5548547,175.4591361,1,0.672998061
004-0007-00043,16/10/20 15:50:45,-37.554877,175.4591333,7,0.631059187
004-0007-00043,16/10/20 15:50:43,-37.5548882,175.459131,4,1.828941673
004-0007-00043,16/10/20 15:50:42,-37.5549046,175.4591295,356,1.236187778
004-0007-00043,16/10/20 15:50:41,-37.5549157,175.4591302,355,1.258868301
004-0007-00043,16/10/20 15:50:40,-37.554927,175.459131,349,1.300867442
004-0007-00043,16/10/20 15:50:39,-37.5549384,175.4591343,357,1.191753213
004-0007-00043,16/10/20 15:50:38,-37.5549491,175.459135,4,1.463901659
004-0007-00043,16/10/20 15:50:37,-37.5549622,175.4591334,3,1.928800836
004-0007-00043,16/10/20 15:50:36,-37.5549795,175.4591319,1,0.712537307
004-0007-00043,16/10/20 15:50:34,-37.5549923,175.4591312,359,1.623979422
004-0007-00043,16/10/20 15:50:33,-37.5550069,175.4591313,359,1.635078549
004-0007-00043,16/10/20 15:50:32,-37.5550216,175.4591313,359,1.368834712
004-0007-00043,16/10/20 15:50:31,-37.5550339,175.4591308,359,1.258006283
004-0007-00043,16/10/20 15:50:30,-37.5550452,175.4591314,356,1.008254763
004-0007-00043,16/10/20 15:50:28,-37.5550633,175.4591327,5,1.319136796
004-0007-00043,16/10/20 15:50:27,-37.5550882,175.4591305,4,1.287866485
004-0007-00043,16/10/20 15:50:26,-37.5550997,175.4591288,3,1.352342284
004-0007-00043,16/10/20 15:50:25,-37.5551118,175.4591273,357,0.723476028
004-0007-00043,16/10/20 15:50:23,-37.5551354,175.4591279,0,0.723007312
004-0007-00043,16/10/20 15:50:21,-37.5551484,175.459128,1,1.179857427
004-0007-00043,16/10/20 15:50:20,-37.555159,175.4591275,357,1.369146008
004-0007-00043,16/10/20 15:50:19,-37.5551713,175.4591281,0,1.23578028
004-0007-00043,16/10/20 15:50:18,-37.5551824,175.4591275,1,1.957724224
004-0007-00043,16/10/20 15:50:17,-37.5552,175.4591273,0,1.746330567
004-0007-00043,16/10/20 15:50:16,-37.5552157,175.4591272,356,0.634758163
004-0007-00043,16/10/20 15:50:14,-37.5552383,175.4591282,2,1.836052034
004-0007-00043,16/10/20 15:50:13,-37.5552548,175.4591276,359,1.2687837
004-0007-00043,16/10/20 15:50:12,-37.5552662,175.4591281,2,0.562554926
004-0007-00043,16/10/20 15:50:10,-37.5552763,175.4591274,357,1.869407422
004-0007-00043,16/10/20 15:50:09,-37.5552931,175.459128,0,1.201314449
004-0007-00043,16/10/20 15:50:08,-37.5553039,175.4591279,359,1.30165695
004-0007-00043,16/10/20 15:50:07,-37.5553156,175.4591276,357,1.849434217
004-0007-00043,16/10/20 15:50:06,-37.5553322,175.4591288,354,1.096042416
004-0007-00043,16/10/20 15:50:05,-37.555342,175.4591301,353,1.24974628
004-0007-00043,16/10/20 15:50:04,-37.5553531,175.4591323,358,1.056683415
004-0007-00043,16/10/20 15:50:03,-37.5553626,175.4591323,354,1.17268029
004-0007-00043,16/10/20 15:50:02,-37.5553731,175.4591335,4,0.932190955
004-0007-00043,16/10/20 15:49:59,-37.555398,175.4591291,13,0.978444546
004-0007-00043,16/10/20 15:49:58,-37.5554064,175.4591258,1,1.179857422
004-0007-00043,16/10/20 15:49:57,-37.555417,175.4591253,0,1.156924222
004-0007-00043,16/10/20 15:49:56,-37.5554274,175.4591251,1,1.102054557
004-0007-00043,16/10/20 15:49:55,-37.5554373,175.4591246,359,1.157091645
004-0007-00043,16/10/20 15:49:54,-37.5554477,175.4591243,358,1.824360398
004-0007-00043,16/10/20 15:49:53,-37.5554641,175.459124,356,1.361108899
004-0007-00043,16/10/20 15:49:52,-37.5554763,175.4591252,357,0.842042729
004-0007-00043,16/10/20 15:49:50,-37.5554914,175.4591266,0,0.60634637
004-0007-00043,16/10/20 15:49:48,-37.5555023,175.4591263,3,1.913882002
004-0007-00043,16/10/20 15:49:47,-37.5555195,175.4591257,359,1.835482223
004-0007-00043,16/10/20 15:49:46,-37.555536,175.459126,358,1.168045929
004-0007-00043,16/10/20 15:49:45,-37.5555465,175.4591262,0,0.645193082
004-0007-00043,16/10/20 15:49:43,-37.5555683,175.4591264,0,1.223813109
004-0007-00043,16/10/20 15:49:42,-37.5555793,175.4591261,0,1.09037219
004-0007-00043,16/10/20 15:49:41,-37.5555891,175.4591258,1,1.257020403
004-0007-00043,16/10/20 15:49:40,-37.5556004,175.4591256,2,1.004198341
004-0007-00043,16/10/20 15:49:39,-37.5556094,175.4591247,358,1.190452146
004-0007-00043,16/10/20 15:49:38,-37.5556201,175.459125,0,1.179036232
004-0007-00043,16/10/20 15:49:37,-37.5556307,175.459125,358,1.169537536
004-0007-00043,16/10/20 15:49:36,-37.5556412,175.4591257,357,1.191753183
004-0007-00043,16/10/20 15:49:35,-37.5556519,175.4591264,1,1.001416742
004-0007-00043,16/10/20 15:49:34,-37.5556609,175.4591261,2,1.101316068
004-0007-00043,16/10/20 15:49:33,-37.5556708,175.4591263,3,1.025167881
004-0007-00043,16/10/20 15:49:32,-37.55568,175.4591256,359,1.670327277
004-0007-00043,16/10/20 15:49:31,-37.555695,175.4591247,359,1.179036232
004-0007-00043,16/10/20 15:49:30,-37.5557056,175.4591247,1,0.589518116
004-0007-00043,16/10/20 15:49:28,-37.5557162,175.4591247,4,1.020767037
004-0007-00043,16/10/20 15:49:27,-37.5557253,175.4591232,357,1.814776285
004-0007-00043,16/10/20 15:49:26,-37.5557416,175.4591241,354,0.604258359
004-0007-00043,16/10/20 15:49:24,-37.5557524,175.4591256,1,0.945822301
004-0007-00043,16/10/20 15:49:23,-37.5557609,175.4591259,2,1.179331924
004-0007-00043,16/10/20 15:49:22,-37.5557715,175.4591256,3,1.094344383
004-0007-00043,16/10/20 15:49:21,-37.5557908,175.4591243,1,1.101316068
004-0007-00043,16/10/20 15:49:20,-37.5558007,175.4591241,359,0.990923409
004-0007-00043,16/10/20 15:49:19,-37.5558096,175.4591236,353,0.793695454
004-0007-00043,16/10/20 15:49:17,-37.5558238,175.4591254,352,1.067226525
004-0007-00043,16/10/20 15:49:16,-37.5558333,175.4591271,1,1.15692422
004-0007-00043,16/10/20 15:49:15,-37.5558437,175.4591269,359,1.101175349
004-0007-00043,16/10/20 15:49:14,-37.5558536,175.4591269,358,1.0792525
004-0007-00043,16/10/20 15:49:13,-37.5558633,175.4591272,0,1.0344749
004-0007-00043,16/10/20 15:49:12,-37.5558726,175.4591273,4,1.440147145
004-0007-00043,16/10/20 15:49:11,-37.5558855,175.4591259,5,0.498268689
004-0007-00043,16/10/20 15:49:09,-37.5558944,175.4591246,4,1.11730261
004-0007-00043,16/10/20 15:49:08,-37.5559134,175.4591225,14,0.949543573
004-0007-00043,16/10/20 15:49:07,-37.5559216,175.4591195,14,0.538430836
004-0007-00043,16/10/20 15:49:05,-37.5559309,175.4591161,16,1.734068443
004-0007-00043,16/10/20 15:49:04,-37.555946,175.4591112,8,1.165332281
004-0007-00043,16/10/20 15:49:03,-37.5559564,175.4591096,8,1.019627297
004-0007-00043,16/10/20 15:49:02,-37.5559654,175.4591074,2,1.203891618
004-0007-00043,16/10/20 15:49:01,-37.5559762,175.4591065,358,1.605792087
004-0007-00043,16/10/20 15:49:00,-37.5559906,175.4591078,358,0.596120343
004-0007-00043,16/10/20 15:48:58,-37.5560013,175.4591086,2,1.792551775
004-0007-00043,16/10/20 15:48:57,-37.5560174,175.4591077,2,1.746862912
004-0007-00043,16/10/20 15:48:56,-37.5560331,175.4591072,1,1.29029609
004-0007-00043,16/10/20 15:48:55,-37.5560447,175.4591071,3,0.840523036
004-0007-00043,16/10/20 15:48:53,-37.5560598,175.4591063,6,1.144370236
004-0007-00043,16/10/20 15:48:52,-37.55607,175.4591046,5,1.819956366
004-0007-00043,16/10/20 15:48:51,-37.5560863,175.4591028,7,1.150952787
004-0007-00043,16/10/20 15:48:50,-37.5560965,175.4591006,1,1.235780252
004-0007-00043,16/10/20 15:48:49,-37.5561076,175.4591,4,0.791495869
004-0007-00043,16/10/20 15:48:47,-37.5561218,175.4590988,6,1.073920408
004-0007-00043,16/10/20 15:48:46,-37.5561314,175.4590975,1,1.635078549
004-0007-00043,16/10/20 15:48:45,-37.5561461,175.4590975,3,1.036831573
004-0007-00043,16/10/20 15:48:43,-37.5561663,175.459096,6,1.107105086
004-0007-00043,16/10/20 15:48:42,-37.5561762,175.4590947,5,1.284251355
004-0007-00043,16/10/20 15:48:41,-37.5561877,175.4590934,4,1.138668578
004-0007-00043,16/10/20 15:48:40,-37.5561979,175.4590923,359,1.660687207
004-0007-00043,16/10/20 15:48:39,-37.5562128,175.4590911,355,1.169106804
004-0007-00043,16/10/20 15:48:38,-37.5562233,175.4590917,355,0.996537318
004-0007-00043,16/10/20 15:48:37,-37.5562322,175.459093,351,0.944885772
004-0007-00043,16/10/20 15:48:36,-37.5562406,175.4590946,0,1.102054538
004-0007-00043,16/10/20 15:48:35,-37.5562505,175.4590941,1,1.134851579
004-0007-00043,16/10/20 15:48:32,-37.5562756,175.4590939,0,1.078965289
004-0007-00043,16/10/20 15:48:31,-37.5562853,175.459094,1,1.691815893
004-0007-00043,16/10/20 15:48:30,-37.5563005,175.4590933,12,1.097894782
004-0007-00043,16/10/20 15:48:29,-37.5563101,175.4590904,6,0.867268956
004-0007-00043,16/10/20 15:48:27,-37.5563255,175.4590873,0,1.134544299
004-0007-00043,16/10/20 15:48:26,-37.5563357,175.4590873,9,1.685289722
004-0007-00043,16/10/20 15:48:25,-37.5563507,175.4590846,16,1.201166414
004-0007-00043,16/10/20 15:48:24,-37.556361,175.4590805,9,0.523250656
004-0007-00043,16/10/20 15:48:22,-37.5563802,175.4590778,0,0.506172284
004-0007-00043,16/10/20 15:48:20,-37.5563893,175.4590776,1,0.924717065
004-0007-00043,16/10/20 15:48:19,-37.5563976,175.459077,351,1.003973649
004-0007-00043,16/10/20 15:48:18,-37.5564065,175.4590789,353,1.197460806
004-0007-00043,16/10/20 15:48:17,-37.5564172,175.4590804,356,1.069111712
004-0007-00043,16/10/20 15:48:16,-37.5564268,175.459081,358,0.97917868
004-0007-00043,16/10/20 15:48:15,-37.5564356,175.4590813,351,1.499747389
004-0007-00043,16/10/20 15:48:14,-37.5564489,175.4590841,351,1.02319296
004-0007-00043,16/10/20 15:48:13,-37.556458,175.4590858,346,0.484287063
004-0007-00043,16/10/20 15:48:11,-37.5564756,175.4590913,358,0.545310432
004-0007-00043,16/10/20 15:48:09,-37.5564854,175.4590917,0,1.613697084
004-0007-00043,16/10/20 15:48:08,-37.5564999,175.4590911,5,1.161602807
004-0007-00043,16/10/20 15:48:07,-37.5565103,175.4590899,8,1.083688109
004-0007-00043,16/10/20 15:48:06,-37.5565199,175.4590878,0,1.045708632
004-0007-00043,16/10/20 15:48:05,-37.5565293,175.4590876,349,1.081183341
004-0007-00043,16/10/20 15:48:04,-37.5565388,175.4590902,2,1.0344749
004-0007-00044,16/10/20 16:04:46,-37.5534574,175.459176,356,1.738954813
004-0007-00044,16/10/20 16:04:45,-37.553473,175.4591773,355,1.176375062
004-0007-00044,16/10/20 16:04:44,-37.5534835,175.4591789,354,0.84696325
004-0007-00044,16/10/20 16:04:42,-37.5534986,175.4591814,0,1.235435413
004-0007-00044,16/10/20 16:04:41,-37.5535097,175.4591819,3,1.862870131
004-0007-00044,16/10/20 16:04:40,-37.5535264,175.4591803,5,0.995215937
004-0007-00044,16/10/20 16:04:37,-37.5535532,175.4591784,359,0.873431474
004-0007-00044,16/10/20 16:04:35,-37.5535689,175.4591789,1,1.26591793
004-0007-00044,16/10/20 16:04:30,-37.5536258,175.4591799,0,0.840073538
004-0007-00044,16/10/20 16:04:28,-37.5536409,175.4591794,2,1.071428612
004-0007-00044,16/10/20 16:04:27,-37.5536505,175.4591784,357,1.668656478
004-0007-00044,16/10/20 16:04:26,-37.5536655,175.4591781,4,1.186406823
004-0007-00044,16/10/20 16:04:25,-37.5536761,175.4591766,5,0.824793564
004-0007-00044,16/10/20 16:04:23,-37.5536909,175.4591754,0,1.612928668
004-0007-00044,16/10/20 16:04:22,-37.5537054,175.4591756,4,1.091331165
004-0007-00044,16/10/20 16:04:21,-37.5537152,175.459175,12,0.842859231
004-0007-00044,16/10/20 16:04:19,-37.5537301,175.4591715,10,1.642553454
004-0007-00044,16/10/20 16:04:18,-37.5537447,175.4591687,2,1.056720081
004-0007-00044,16/10/20 16:04:17,-37.5537542,175.4591686,359,0.806608445
004-0007-00044,16/10/20 16:04:15,-37.5537687,175.459169,355,1.521696726
004-0007-00044,16/10/20 16:04:14,-37.5537822,175.4591718,345,0.968576554
004-0007-00044,16/10/20 16:04:13,-37.5537906,175.4591747,346,0.671638127
004-0007-00044,16/10/20 16:04:11,-37.5538025,175.4591773,358,1.035373372
004-0007-00044,16/10/20 16:04:10,-37.5538118,175.4591778,10,1.244750009
004-0007-00044,16/10/20 16:04:09,-37.5538228,175.4591752,20,0.327482469
004-0007-00044,16/10/20 16:04:07,-37.5538284,175.4591729,356,0.824276684
004-0007-00044,16/10/20 16:04:06,-37.5538358,175.4591734,359,1.479382972
004-0007-00044,16/10/20 16:04:05,-37.5538491,175.4591735,0,1.034474902
004-0007-00044,16/10/20 16:04:04,-37.5538584,175.4591736,2,1.519364975
004-0007-00044,16/10/20 16:04:02,-37.5538857,175.4591723,3,1.282802779
004-0007-00044,16/10/20 16:04:01,-37.5538972,175.4591712,6,0.903251609
004-0007-00044,16/10/20 16:03:59,-37.5539133,175.4591685,7,1.121179858
004-0007-00044,16/10/20 16:03:58,-37.5539233,175.4591669,0,1.234651149
004-0007-00044,16/10/20 16:03:57,-37.5539344,175.4591669,6,0.814495269
004-0007-00044,16/10/20 16:03:55,-37.5539489,175.4591643,4,1.27317331
004-0007-00044,16/10/20 16:03:54,-37.5539603,175.459163,6,1.787519008
004-0007-00044,16/10/20 16:03:53,-37.5539763,175.4591611,9,1.088083302
004-0007-00044,16/10/20 16:03:52,-37.553986,175.4591595,12,1.875716484
004-0007-00044,16/10/20 16:03:51,-37.5540025,175.4591551,9,1.112516474
004-0007-00044,16/10/20 16:03:50,-37.5540124,175.4591533,9,1.126532327
004-0007-00044,16/10/20 16:03:49,-37.5540223,175.4591506,2,0.60258917
004-0007-00044,16/10/20 16:03:47,-37.5540331,175.4591495,358,1.758224823
004-0007-00044,16/10/20 16:03:46,-37.5540489,175.4591489,349,1.741591473
004-0007-00044,16/10/20 16:03:45,-37.5540644,175.4591517,350,1.162291918
004-0007-00044,16/10/20 16:03:42,-37.5540957,175.4591539,355,1.22609037
004-0007-00044,16/10/20 16:03:41,-37.5541067,175.4591548,347,1.001433536
004-0007-00044,16/10/20 16:03:38,-37.5541332,175.4591614,341,0.871581454
004-0007-00044,16/10/20 16:03:36,-37.5541583,175.4591714,353,1.671788001
004-0007-00044,16/10/20 16:03:35,-37.5541733,175.4591726,2,0.511657233
004-0007-00044,16/10/20 16:03:33,-37.5541825,175.4591726,10,1.02133663
004-0007-00044,16/10/20 16:03:32,-37.5541915,175.4591703,0,1.001416756
004-0007-00044,16/10/20 16:03:31,-37.5542005,175.45917,1,1.023352325
004-0007-00044,16/10/20 16:03:30,-37.5542097,175.4591699,2,1.691060075
004-0007-00044,16/10/20 16:03:29,-37.5542249,175.4591695,353,1.871942863
004-0007-00044,16/10/20 16:03:28,-37.5542415,175.459173,349,0.545674875
004-0007-00044,16/10/20 16:03:26,-37.554251,175.4591761,355,2.021728776
004-0007-00044,16/10/20 16:03:25,-37.5542691,175.4591782,359,1.857538215
004-0007-00044,16/10/20 16:03:24,-37.5542858,175.4591782,358,0.634071155
004-0007-00044,16/10/20 16:03:22,-37.5542972,175.4591784,355,1.945063759
004-0007-00044,16/10/20 16:03:21,-37.5543146,175.4591806,353,0.909978346
004-0007-00044,16/10/20 16:03:19,-37.5543309,175.4591824,348,1.416898407
004-0007-00044,16/10/20 16:03:18,-37.5543434,175.4591855,355,1.825528039
004-0007-00044,16/10/20 16:03:17,-37.5543598,175.4591863,358,0.962148124
004-0007-00044,16/10/20 16:03:15,-37.5543771,175.4591862,4,1.287866652
004-0007-00044,16/10/20 16:03:14,-37.5543886,175.4591845,4,1.811471749
004-0007-00044,16/10/20 16:03:13,-37.5544047,175.4591814,7,1.237413643
004-0007-00044,16/10/20 16:03:12,-37.5544157,175.4591793,10,1.870514116
004-0007-00044,16/10/20 16:03:11,-37.5544323,175.4591759,9,0.848082913
004-0007-00044,16/10/20 16:03:09,-37.5544472,175.4591718,7,1.172888285
004-0007-00044,16/10/20 16:03:08,-37.5544576,175.4591696,5,1.147829527
004-0007-00044,16/10/20 16:03:07,-37.5544679,175.4591688,354,1.685290566
004-0007-00044,16/10/20 16:03:06,-37.5544829,175.4591715,354,0.92923101
004-0007-00044,16/10/20 16:03:04,-37.5544995,175.4591739,1,1.290633845
004-0007-00044,16/10/20 16:03:02,-37.5545227,175.4591732,354,1.259975769
004-0007-00044,16/10/20 16:03:01,-37.554534,175.4591742,358,1.93701988
004-0007-00044,16/10/20 16:03:00,-37.5545514,175.4591751,358,1.135397689
004-0007-00044,16/10/20 16:02:59,-37.5545616,175.4591756,4,0.910372062
004-0007-00044,16/10/20 16:02:57,-37.5545779,175.4591737,5,0.880048404
004-0007-00044,16/10/20 16:02:55,-37.5545937,175.4591726,4,1.169537582
004-0007-00044,16/10/20 16:02:54,-37.5546042,175.4591719,8,1.657692841
004-0007-00044,16/10/20 16:02:53,-37.5546189,175.4591688,0,0.885853037
004-0007-00044,16/10/20 16:02:51,-37.5546348,175.45917,351,1.227774143
004-0007-00044,16/10/20 16:02:50,-37.5546457,175.4591722,349,1.74340185
004-0007-00044,16/10/20 16:02:49,-37.554661,175.4591765,353,1.239942947
